Date,Open,High,Low,Close,Adj Close,Volume
2019-12-06,440.299988,444.200012,427.000000,428.600006,421.038300,5805588
2019-12-09,431.850006,434.600006,423.600006,427.000000,419.466492,4959765
2019-12-10,429.600006,435.750000,425.299988,427.649994,420.105042,5578960
2019-12-11,429.100006,431.899994,425.149994,429.799988,422.217102,3322986
2019-12-12,430.899994,437.899994,430.250000,434.149994,426.490356,2794856
2019-12-13,437.600006,441.899994,425.600006,439.250000,431.500366,5386394
2019-12-16,431.250000,437.200012,426.399994,435.149994,427.472717,8290756
2019-12-17,434.000000,437.500000,426.250000,429.049988,421.480316,6407264
2019-12-18,430.000000,441.399994,427.299988,439.750000,431.991577,5341984
2019-12-19,439.799988,440.600006,427.500000,433.600006,425.950073,6465219
2019-12-20,429.149994,436.700012,428.049988,430.299988,422.708282,7157364
2019-12-23,427.100006,432.000000,426.600006,428.399994,420.841797,4534617
2019-12-24,428.000000,432.450012,425.399994,429.799988,422.217102,4210004
2019-12-26,430.899994,431.399994,420.649994,422.149994,414.702057,5296867
2019-12-27,422.000000,427.149994,421.399994,426.000000,418.484161,3413181
2019-12-30,428.950012,433.500000,426.700012,430.149994,422.560944,4758825
2019-12-31,430.100006,435.399994,428.700012,432.549988,424.918549,2957369
2020-01-01,432.950012,436.450012,431.250000,434.299988,426.637665,2321850
2020-01-02,434.000000,442.600006,432.000000,434.950012,427.276245,4555670
2020-01-03,434.649994,450.399994,433.049988,444.600006,436.756012,9457180
2020-01-06,440.899994,444.700012,435.100006,439.950012,432.188019,4794923
2020-01-07,441.399994,448.000000,437.549988,446.399994,438.524231,4504083
2020-01-08,442.950012,446.500000,439.000000,440.100006,432.335388,3881918
2020-01-09,442.700012,444.850006,439.000000,439.850006,432.089813,3934566
2020-01-10,440.100006,449.000000,440.000000,443.600006,435.773621,4334013
2020-01-13,447.000000,453.649994,442.549988,444.600006,436.756012,4823348
2020-01-14,447.000000,449.500000,444.399994,446.000000,438.131287,2708589
2020-01-15,447.600006,450.700012,443.649994,449.049988,441.127502,3054107
2020-01-16,452.250000,456.350006,447.399994,449.049988,441.127502,4416809
2020-01-17,448.200012,456.250000,446.000000,454.600006,446.579590,3216737
2020-01-20,454.200012,456.200012,446.149994,449.450012,441.520447,2824739
2020-01-21,448.000000,451.750000,446.000000,447.399994,439.506561,2573651
2020-01-22,448.399994,453.850006,445.350006,446.299988,438.425995,3412716
2020-01-23,447.200012,452.200012,445.000000,449.850006,441.913391,1875787
2020-01-24,450.000000,452.850006,446.799988,447.799988,439.899506,2153164
2020-01-27,447.000000,451.750000,442.200012,448.399994,440.488953,3530914
2020-01-28,448.250000,462.500000,448.049988,452.899994,444.909546,9487290
2020-01-29,454.850006,456.750000,449.450012,450.100006,442.158966,3103817
2020-01-30,451.500000,453.750000,440.299988,442.100006,434.300110,3486193
2020-01-31,442.600006,445.399994,432.649994,434.299988,426.637665,3757229
2020-02-03,423.799988,428.899994,414.000000,417.549988,410.183228,4032780
2020-02-04,416.950012,426.899994,412.850006,425.649994,418.140320,4848610
2020-02-05,429.500000,431.399994,421.899994,426.250000,418.729736,3826307
2020-02-06,428.200012,438.000000,424.000000,430.649994,423.052124,7745520
2020-02-07,432.000000,441.750000,423.200012,430.799988,423.199463,7402556
2020-02-10,428.549988,432.750000,418.299988,420.299988,412.884705,3638523
2020-02-11,422.000000,424.700012,416.799988,418.549988,411.165588,4683072
2020-02-12,418.799988,421.299988,414.000000,414.600006,407.285278,4439987
2020-02-13,414.600006,420.100006,412.000000,418.950012,411.558563,3924569
2020-02-14,420.000000,424.750000,416.500000,418.549988,411.165588,2862205
2020-02-17,416.200012,418.500000,407.299988,408.399994,404.091003,2625157
2020-02-18,407.000000,410.850006,399.049988,408.649994,404.338348,4187206
2020-02-19,410.399994,414.200012,400.600006,403.549988,399.292175,5910512
2020-02-20,403.850006,411.500000,403.549988,404.950012,400.677429,4000525
2020-02-24,406.500000,414.649994,395.799988,397.850006,393.652313,12668574
2020-02-25,402.399994,402.399994,385.299988,388.899994,384.796753,10050971
2020-02-26,385.100006,386.950012,372.500000,374.700012,370.746582,12146582
2020-02-27,375.000000,390.700012,369.450012,388.500000,384.401001,15164166
2020-02-28,379.649994,385.600006,371.100006,372.899994,368.965546,8439591
2020-03-02,378.000000,383.649994,363.350006,369.500000,365.601440,6915567
2020-03-03,374.000000,396.399994,373.250000,393.549988,389.397675,14474553
2020-03-04,398.000000,412.899994,387.350006,405.450012,401.172150,26369149
2020-03-05,409.950012,414.799988,401.750000,404.899994,400.627930,9874059
2020-03-06,390.049988,403.200012,390.049988,400.899994,396.670135,6500912
2020-03-09,396.049988,403.899994,385.549988,393.350006,389.199829,13151861
2020-03-11,394.399994,395.250000,380.049988,385.950012,381.877899,9127352
2020-03-12,365.500000,372.700012,346.399994,354.799988,351.056519,11662910
2020-03-13,341.000000,402.950012,325.000000,384.200012,380.146362,15802632
2020-03-16,376.000000,396.399994,362.799988,368.549988,364.661438,14480298
2020-03-17,376.000000,395.600006,364.200012,370.149994,366.244598,12903597
2020-03-18,383.399994,386.399994,355.100006,362.750000,358.922668,12342300
2020-03-19,351.700012,374.450012,347.649994,360.399994,356.597443,8728092
2020-03-20,365.200012,379.500000,362.200012,365.250000,361.396271,10630619
2020-03-23,345.000000,354.700012,315.049988,324.500000,321.076233,8018903
2020-03-24,330.000000,348.000000,330.000000,335.149994,331.613861,6408582
2020-03-25,332.000000,350.799988,329.549988,347.649994,343.981964,6174391
2020-03-26,365.000000,368.000000,336.100006,338.299988,334.730621,11670467
2020-03-27,347.000000,352.500000,333.000000,338.250000,334.681152,7745135
2020-03-30,321.649994,344.000000,312.000000,332.700012,329.189728,11648241
2020-03-31,340.100006,355.000000,328.250000,352.299988,348.582916,9954142
2020-04-01,353.000000,355.250000,338.399994,343.549988,339.925232,6702159
2020-04-03,343.950012,389.799988,340.000000,375.950012,371.983398,28550430
2020-04-07,398.000000,422.850006,388.299988,417.350006,412.946594,29675052
2020-04-08,419.000000,448.750000,413.149994,436.700012,432.092438,27810872
2020-04-09,454.399994,473.899994,443.399994,454.450012,449.655151,31862948
2020-04-13,462.950012,477.899994,443.100006,462.350006,457.471802,30510226
2020-04-15,474.899994,488.500000,444.100006,449.200012,444.460541,32508955
2020-04-16,450.000000,467.600006,449.200012,463.700012,458.807556,16932965
2020-04-17,476.950012,476.950012,448.450012,457.100006,452.277191,19774082
2020-04-20,457.350006,475.000000,450.549988,473.399994,468.405212,17893064
2020-04-21,467.850006,490.700012,464.250000,473.149994,468.157837,30021752
2020-04-22,474.950012,482.399994,469.000000,474.350006,469.345184,13336137
2020-04-23,476.950012,487.850006,474.350006,477.450012,472.412476,13748820
2020-04-24,476.950012,497.000000,473.549988,485.549988,480.427002,23394027
2020-04-27,491.000000,504.799988,487.000000,489.899994,484.731110,19310626
2020-04-28,495.000000,495.399994,470.299988,473.950012,468.949402,12847910
2020-04-29,476.000000,484.950012,473.149994,477.649994,472.610352,10166496
2020-04-30,484.000000,485.000000,458.399994,464.450012,459.549652,18471206
2020-05-04,464.450012,474.500000,458.000000,465.450012,460.539093,16097066
